Call ID,Speaker,Conversation
61156783654328600,1, but it's not okay what's the number on it
61156783654328600,0, it's not up and running yet still under construction
61156783654328600,1, okay okay all right that's all I wanna know that
61156783654328600,0, miss marquis %HESITATION do you have time I do need to tell you a little bit about the card
61156783654328600,1, okay
61156783654328600,0, okay so %HESITATION let me sum this up so we just wanted to thank you and extend a warm welcome to you for being a part of the direct express program you can use this card anywhere MasterCard's accepted %HESITATION we did go over the automatic bill payments %HESITATION you can get ATM withdrawals you can go to Walmart and get cash back for just a dollar fifty this is done at customer service your limit there is that's two thousand dollars %HESITATION we have a website we can check your balance if you imprint transaction to make changes to your personal information and then you may also set up alerts letting you know when you get a posted deposit wrong pin it's him transaction activity and changing pin we are open twenty four seven three sixty five a coming soon is that no mobile app we %HESITATION we went over did you want to subscribe to our text alerts
61156783654328600,1, yeah yeah yeah yeah
61156783654328600,0, okay Missy now well we %HESITATION set these alerts up for card balance do you want them sets of %HESITATION daily weekly or monthly
61156783654328600,1, %HESITATION my monthly
61156783654328600,0, okay is the first of the month okay
61156783654328600,1, yes
61156783654328600,0, K. please know that we will not charge you for these messages however the standard text message rates may apply by your wireless Kerrier you are all set thank you for calling direct express have a wonderful day
61156783654328600,1, you too thank
61156783654328600,0, you
63156326673343644,0,thank you for calling direct express card services my name is Josh how may I help you today
63156326673343644,1, %HESITATION just calling to activate this card
63156326673343644,0, okay I can certainly help you out with that may first have your name please
63156326673343644,1, robin how
63156326673343644,0, thank you miss how and to make sure the right account can you verify the last four digits of the card number
63156326673343644,1, four five three four
63156326673343644,0, and I verified the last four of your social
63156326673343644,1, she buffet to
63156326673343644,0, and make affirmative birthplace
63156326673343644,1, February third nineteen ninety six
63156326673343644,0, thank you and you said you just activate the card today is that correct
63156326673343644,1, yes
63156326673343644,0, all right %HESITATION before talking here account I would like to first take a minute to share some important information it's going to take a minute we want to thank you extend a warm welcome to you for being part of the direct express program please update or system provide you better service as always you can use your card or MasterCard is accepted this includes making purchases sing up on my bill pays for utilities and smartphones as well as a team across some of the new features larger directors fresh cash access feature which allows you to go to Walmart location and that's just cash me car without making a purchase currently there is a dollar fifty processing fee on our end when you do use that feature you can also go to the new car holder website access your card information check your balance if you print transaction to make changes to your personal mention cater %HESITATION we also settlers nothing opposed to the posits low balance transaction activity in changing pin you can go to W. W. W. dot U. S. track express dot com access to websites and please be sure to check the car became I. five one %HESITATION also
63156326673343644,1, what is it %HESITATION is W. W. dot U. S.
63156326673343644,0, %HESITATION direct express dot com %HESITATION the websites also on the back of the card as well
63156326673343644,1, what is the routing number the card or account number do you know
63156326673343644,0, %HESITATION there is no routing number account number it is only the sixteen digit number on the front of the card K. %HESITATION when you do go to the website it's going to bring UP two images of cards one being a five three one again five one you want to select the car became I. five one if you want to set up an online profile %HESITATION
63156326673343644,1, five one
63156326673343644,0, yep five one because your car begins with five one that's reason being %HESITATION came %HESITATION also you can perform very activity using our automated phone system sisters car activation pin change accounting Korean contract six heather %HESITATION and our friendly agents are also available to you twenty four seven three hundred sixty five days %HESITATION coming soon will have a new mobile app to help you stay connected to your card account anytime anywhere this usually happens operational will offer to you again we're happy to walk me to direct express program simply that you'll find these features and benefits convenient and easy to use all right the account finally loaded and one double check the profile see if there's any missing information may be a few moments okay
63156326673343644,1, hello %HESITATION both of these cars and I have both of these cars to one account
63156326673343644,0, %HESITATION is the other card where you're the pay E. on another person's account
63156326673343644,1, yes
63156326673343644,0, okay %HESITATION you won't be able to transfer funds between your account and the other account the reason being is we can only transfer between if you were a safety as a %HESITATION another card and other P. E. we can just transfer between those two cards but we can't transfer between the P. the beneficiary card and your card and you we
63156326673343644,1, %HESITATION
63156326673343644,0, to activate the other card separately from this one came all right after looking at the profile
63156326673343644,1, %HESITATION so I can't do I can only do one part
63156326673343644,0, %HESITATION
63156326673343644,1, I can only have one car right
63156326673343644,0, you will need to send a postcard to cents once for the P. sent you the P. E. on the other card you would need to
63156326673343644,1, activate and set up that card no I'm asking about online
63156326673343644,0, %HESITATION online I believe you have to set up two separate proposed because you're two different card numbers because A. O. when you go online and you go to the website at the bottom of the log in section there's a box that says activate and register and then that's going to ask for a card number and that means that you are just %HESITATION an online profile for if you want an online profile for both cars you have to set up separately I came all right after looking at the profile looks like it what we're missing is the email address is how do you have an email address at all or no
63156326673343644,1, yes %HESITATION %HESITATION how old twenty six %HESITATION I H. at G. email dot com
63156326673343644,0, came times will software review shows are how
63156326673343644,1, and six edge email that %HESITATION
63156326673343644,0, okay I'm gonna spell out make sure it's correct that R. as in Romeo ages in hotel owes an Oscar W. as in whiskey E. as in echo L. as in Lima L. as in Lima number
63156326673343644,1, eight
63156326673343644,0, number six at G. email dot com is that correct we also have a cell phone number two five four five two three five zero two four is that number still current or is that not correct
63156326673343644,1, yes
63156326673343644,0, do you want to see both of Larson promotional messages alerts only or no alert you know promotional messages
63156326673343644,1, no
63156326673343644,0, none
63156326673343644,1, yeah alert alert
63156326673343644,0, okay all right now since we do have a cell phone on file do you want to receive text message alerts relate to the account
63156326673343644,1, yes
63156326673343644,0, I can't %HESITATION Jackie sellers also go to the email address for your only to the cell phone
63156326673343644,1, this is cell phone
63156326673343644,0, okay I will to know that these alerts are free we do not charge you for any text messages that we send out %HESITATION the only can may apply as your standard text messaging rates if you do not have unlimited tax the type electric set up or any type of debit any type of credit any time a wrong pin is entered as well as balance information it'll be a few moments while I get these alerts that %HESITATION
63156326673343644,1, came
63156326673343644,0, all right Terry go to thank you for your patience dealers are now set up so I said do you have any other questions or concerns me tell
63156326673343644,1, %HESITATION no
63156326673343644,0, okay then I do again thank you for reaching out to direct express card services and I hope that you have a wonderful day okay
63156326673343644,1, okay
65156326676952972,0,thank you for calling Derek express this is Diane how may I help you today
65156326676952972,2, I wonder %HESITATION dresser chest pains I've left %HESITATION my card inside of what a company and it was something else that quote in front of the hotel I'm ready for a break down hi I've been to too much is lever L. E. B. U. R. G. six one two nights a card number five five nine oh two six six one four is my place was security code %HESITATION number what what happens is it's going one twenty three fifty five
65156326676952972,0, okay and what can I help you with today Michael
65156326676952972,2, I just told you my card is a habit it I left it and this is %HESITATION %HESITATION sports bar I'm not sure I'm pretty sure it's there
65156326676952972,0, the card issued out to a fifteen nineteen east chap Chapman ask
65156326676952972,2, no no no I'm not there I'm in I'm in Phoenix right now I'm not I'm I'm I'm on the road I'm homeless right now until I get my car I'm not a money up in Florida because I have no but I have no but twenty dollars on me I'm sure it's there %HESITATION but if it's not what do I do since I'm having a breakdown I may not make it tomorrow I got chest pains don't somebody call nine one one it will be done that they will come out
65156326676952972,0, okay so what address should I send a card to Sir you have to have an address
65156326676952972,2, or you can send it took to an address
65156326676952972,0, yes I can
65156326676952972,2, how long will take
65156326676952972,0, we have urgent delivery two to three days are we have seven to ten business days
65156326676952972,2, all right let me let me make sure %HESITATION let me make sure I'm in the wrong place to live you know nobody could do what I've done it survives the summer if you get lost you do sandals and have somebody I had to smack my dog in somebody's telling me to pick myself up using like dog dog almost got me killed eight nine times including tonight I'm supposed to you know just and everything yeah I smacked my dog yes to call animal services show me kill the dog I'm so I'm sick of this this journey and then
65156326676952972,1, I need to talk to the six billion because they possibly
65156326676952972,2, there's no you have no rights anymore and and it is stated B. X. or California
65156326676952972,1, I'm done with it I just I was supposed to be here anyway
65156326676952972,2, SO three New Orleans I'm sure they have it
65156326676952972,1, you know if
65156326676952972,2, if not
65156326676952972,1, or have to give you
65156326676952972,2, %HESITATION what give me an address
65156326676952972,1, like Walgreens or something were
65156326676952972,2, would send it
65156326676952972,0, no it would not send it to Walgreens are
65156326676952972,1, but what would be said
65156326676952972,0, do you have a address appeal anything
65156326676952972,1, no I'm no I'm on the road
65156326676952972,2, no I'm on the road right now I'm staying I'm staying in the field right now
65156326676952972,1, no I needed to %HESITATION so let me for it was listed today I have no money no money well
65156326676952972,0, I mean if you're down there and you come you're on a roll your traveling
65156326676952972,1, I have I have no money and I have no car %HESITATION nothing of walking I'm sweating chest pains that's that's about it it had what called the
65156326676952972,0, so you would you have to go through the %HESITATION sources Kitty local officer
65156326676952972,1, %HESITATION you could make it easy for me three it out this is what happened again %HESITATION hopefully they'll have it SO zero whistles experience well here
65156326676952972,0, hello
65156326676952972,1, yes it
65156326676952972,2, is
65156326676952972,1, yes %HESITATION that was killed myself you just need to let me be happy about that these people be happy people are asking me to be happy your your list
65156326676952972,2, set
65156326676952972,0, hello Sir
65156326676952972,1, I'm sorry what twenty one
65156326676952972,0, anything else I can help you with
65156326676952972,1, yeah yeah it's always people get a
65156326676952972,2, control
65156326676952972,1, thank you for what sorry did the car get by so security
65156326676952972,0, if you didn't have your card how did R. %HESITATION
65156326676952972,2, to this company that quote that we
65156326676952972,1, I'm sure of it
65156326676952972,2, %HESITATION this is
65156326676952972,1, reason for whatever it is each time
65156326676952972,2, I lost in in cheek
65156326676952972,1, the sixteen that I was accosted in
65156326676952972,2, that's all they do here
65156326676952972,1, it's pick on the nice the good guy the cops come they they tell you to get out you forget things you or anybody else can do what I've done four hundred miles Paul cities three times in three states and that's probably because you have with that that's just not losing things and nobody could do this
65156326676952972,0, don't tell me otherwise because nobody could
65156326676952972,1, anybody else
65156326676952972,2, hello sick of it I'm sick of it would you tell me what to do at a raise like dog
65156326676952972,1, almost you you know not
65156326676952972,2, street people I hope everybody
65156326676952972,0, wanted you to call
65156326676952972,1, me again
65156326676952972,0, hi
65156326676952972,2, thank you well I was calling I was able let me let me anyone what
65156326676952972,0, is there anything else I can help you with if you don't have your car so %HESITATION to verify your information and because on automatically into your whole sixteen digit card number and verified everything so
65156326676952972,1, yeah okay
65156326676952972,2, yup yup
65156326676952972,1, wh what
65156326676952972,2, it says
65156326676952972,1, it's already here that was
65156326676952972,0, hi
65156326676952972,2, all of the bodies hello although my father's
65156326676952972,0, I'll go to you don't have a card how did you verify your information
65156326676952972,2, well
65156326676952972,0, how did you verify your card number car yes
65156326676952972,1, what's up with that I got my social security number in the last digits of the card six one two nine
65156326676952972,0, I told you that but you were listening
65156326676952972,1, what was
65156326676952972,2, you know
65156326676952972,1, what what
65156326676952972,2, did
65156326676952972,1, you can call me when you
65156326676952972,2, that's six
65156326676952972,0, that won't have it
65156326676952972,2, I don't appear to be opening for
65156326676952972,1, one of the switches
65156326676952972,2, %HESITATION the G. people nice this country's got it just
65156326676952972,1, picking up any minute now would be if they
65156326676952972,0, go to a local Kerr the office and explain how I coughing you know car without address
65156326676952972,2, yeah you told me that I'm not stupid the only sold me I'm highly intelligent even on stress do this
65156326676952972,0, what else can I help you with today no thank you
65156326676952972,2, you can help I hope it'll make it actually sent me the quote calling %HESITATION about my call okay
65156326676952972,0, thank you for calling you have a nice day
65156326676952972,2, yeah it probably
65156783661516803,0,thank you for calling directors press card services my name is Shannon how may I help you today
65156783661516803,1, transaction
65156783661516803,0, %HESITATION
65156783661516803,1, transaction
65156783661516803,0, can I get your first and last name
65156783661516803,1, I agree with you
65156783661516803,0, miss Williams can you verify the last four digits of your card number
65156783661516803,1, %HESITATION twenty seven eighty three
65156783661516803,0, and the last four of your social as well
65156783661516803,1, zero two
65156783661516803,0, data birth
65156783661516803,1, six six ninety nine
65156783661516803,0, email
65156783661516803,1, I really am seventy five at Yahoo dot com
65156783661516803,0, and he verify your mobile
65156783661516803,1, %HESITATION %HESITATION yes I got the right all right thank you
65156783661516803,0, all righty so %HESITATION the transactions I have status pending all star with the panty once Amazon one two three times I have sixteen dollars sixty cents thirty eight dollars and ten cents yes Amazon prime video yes today prime video was three ninety nine and then
65156783661516803,1, %HESITATION
65156783661516803,0, yes I had to call them to I know yes yes
65156783661516803,1, eight
65156783661516803,0, they got me to
65156783661516803,1, %HESITATION why %HESITATION %HESITATION so **** videos fifteen dollars
65156783661516803,0, so they have yep sixteen sixty and I don't know if something was purchased with thirty eight dollars and ten cents and three ninety nine yeah
65156783661516803,1, he charged fifteen dollars for the Fong what else
65156783661516803,0, %HESITATION then we had %HESITATION four forty nine what I was a forty nine cents yes
65156783661516803,1, %HESITATION %HESITATION they're all very very E.
65156783661516803,0, yes when you calling you guy had the correct email address in order for them to cancel it if we find do you have any
65156783661516803,1, cold one person
65156783661516803,0, yep I will copy you column personally provide them your email address and they will refund your money telnet it was supposed to be canceled
65156783661516803,1, can I remove my card for me
65156783661516803,0, they were still charge your car even though if you cancel it I did the same thing if the thing is it's still the same account number so %HESITATION they still get charger card even if you %HESITATION so those are the penny once and then we have pay pal sixteen dollars and eighty three cents and rage many market for nine dollars sixty two cents we also have one in nine %HESITATION rich many market fifteen dollars seventy nine cents okay when never mind they look like yeah they they requires that
65156783661516803,1, they be first that never mind
65156783661516803,0, and then another rich many for sixteen dollars and ten cents we have China Dallas will pay power fifteen seventy four fresh yes
65156783661516803,1, yeah so %HESITATION I have to actually think
65156783661516803,0, they will pay day for me
65156783661516803,1, %HESITATION what is his prime video thing
65156783661516803,0, so a basically if you order anything off prime and you put in your email and your card number and you click that you want to day shipping that means that you automatically %HESITATION except a prime video any your seven day yeah because I did it as well and I had seven days to cancel it but if you don't cancel it then they charge you every month
65156783661516803,1, they want to charge me well I have to cancel it
65156783661516803,0, yeah you're welcome
65156783661516803,1, thank you so much
65156783661516803,0, you're welcome and thank you for calling
67156326610131415,0,thank you for calling direct express card services my name is tie may I have your %HESITATION your card number if you have it please
67156326610131415,1, let me get on my pocket I don't know I just Cornish I got a balance of ninety two dollars I'm about to be a hundred and thirty dollars should be ninety two it's like forty eight dollars missing my wheel of forty eight dollars went to
67156326610131415,0, okay well %HESITATION I do want to take a look into that for you so do you have your card number possibly
67156326610131415,1, yes yeah I'm getting no
67156326610131415,0, %HESITATION I'm sorry do you have a card number whenever our car would every takes rest that begins with five one okay %HESITATION we will have to at %HESITATION I actually have to get you transferred over to our automated system for card verification so that you'll %HESITATION be able to verify your account
67156326610131415,1, no I'll call number now I don't think a lot of person not a machine
67156326610131415,0, yes you just have to in input your information to verify for security purposes I will have to get you over to our automated system for car verification okay
67156326610131415,1, all right can I give you my number because if we want to ask question the machine just program they you can't actually she's questions that's all that's all problem not like to get to a live person
67156326610131415,0, okay so we have it to where you have to verify your car through the automated system okay
67156326610131415,1, okay all right a lot of representative
67156326610131415,0, yes it'll take you to one
67156326610131415,1, okay all right
67156326610131415,0, and just one moment
67156326610131415,1, I don't want to have done this thing because it is taking your money hello also three eight
67156326610131415,0, %HESITATION
67156326610140518,0,thank you for calling direct express card services my name is Julia how may I help you
67156326610140518,2, yes ma'am %HESITATION I need you to look something up for me if you can %HESITATION my account %HESITATION looking to make sure the %HESITATION purchase something with my card because %HESITATION I don't have the receipt we're a purchases that and they said if I have the card that I used to take a look to receive %HESITATION plug that I need to make sure I use this card to purchase it
67156326610140518,0, okay and what is your first and last name
67156326610140518,2, Brandon Graham
67156326610140518,0, and the last four of your social
67156326610140518,2, eight zero zero three
67156326610140518,0, and your date of birth
67156326610140518,2, March seventeenth nineteen eighty three
67156326610140518,0, and the last four number on the card
67156326610140518,2, %HESITATION hang on I got a phone call hi %HESITATION I'm sorry
67156326610140518,0, no no it's just interesting things %HESITATION always happens every day
67156326610140518,2, five three zero four
67156326610140518,0, thank you okay so now we're going to go into the transactions and check and see %HESITATION
67156326610140518,2, it was a purchase %HESITATION little Lowe's home improvement were %HESITATION and I'm going to access
67156326610140518,0, so it looks like you might be getting some benefits here that was in July okay thousands late gotcha all right so we're going to go back here and get the %HESITATION I don't know I think computers kind of slow sorry all right and so we're going to just review these transactions and you can it kind of guide me to what where is the area that we need to look at you know if maybe by a date or something where we can find it the transaction
67156326610140518,2, %HESITATION %HESITATION I don't know what it is today
67156326610140518,0, or
67156326610140518,2, no ma'am no ma'am it was when I got my last deposit I believe
67156326610140518,0, yeah you had okay so you got some money on July seventeenth one thousand fifty two dollars and fifty cents and so %HESITATION going up the disk the screen here Walmart one twenty five all's all soft twenty dollars wal March %HESITATION pin purchase a hundred dollars Windstream one thirty nine W. U. G. M. financial four oh seven dish network one one forty three also up six dollars and thirty one up to Alsop's eleven dollars dollar general twenty four dollars and ninety cents raising Cain twelve dollars fifty cents warrants brothers thirty three dollars and thirty two cents another dollar general general for just a couple of dollars %HESITATION okay all saps back to twenty two dollars mall wall market %HESITATION %HESITATION so all such was twenty two dollars and fifteen cents and they only had two hundred two dollars and ninety cents and then wall March like took two dollars and four cents so you ended up with eighty six dollars but then there was this credit and so maybe this might adjust what you're talking about you got a Walmart credit back forty nine dollars and sixty one cents and so %HESITATION you I've had a total then of fifty dollars and forty seven cents is that sound ring a bell
67156326610140518,2, well one of what I'm looking for is because I'm trying to take some stuff but and I don't have the receipt and I called home and I'm trying to see if it was this credit card that I use to purchase it and I was going to see if you seen anything from lows on my transaction history
67156326610140518,0, okay keep going up here so this one is F. N. B. %HESITATION of forty three dollars all sups two dollars another dollar general for %HESITATION dollar Taco Bell three forty five and then you got some money more you got some more money back and this was from Walmart and that was seventy five dollars and seventy six cents and so I don't know what that purchase thing was if there was a lot of things in there for you just one thing that you buy but it's seventy five seventy six they gave you some money back
67156326610140518,2, mmhm
67156326610140518,0, so that's twice now and then we have all sups %HESITATION S. and B. twenty three dollars %HESITATION Walgreens three dollars and forty three cents or so also up six dollars Lawrence brothers one dollar forty nine cents and then also UPS seven dollars and forty four cents
67156326610140518,2, and that's it mmhm so we just wouldn't
67156326610140518,0, so they did give you your money back twice
67156326610140518,2, order
67156326610140518,0, is that add up it's forty nine dollars and sixty one cents so it's you can just say fifty dollars and then under the %HESITATION won't the other Walmart ones there that was seventy five seventy six so you got like fifty hearing about a hundred and twenty five dollars back between those two it's it's already it's already got put on back on there so anything else for you today
67156326610140518,2, that's it
67156326610140518,0, all right thanks for calling direct express card services hope you have a nice day thanks a lot bye bye
67156326610155288,0,thank you for calling the error to express my name is a lease see %HESITATION how can I help you
67156326610155288,1, yeah I just got my %HESITATION card in the mail for so security and I want to activate it and they said it was activated but they needed some more information on my profile or something
67156326610155288,0, yes may I have the last four digits of your card number
67156326610155288,1, three six seven seven
67156326610155288,0, the last four of your social please
67156326610155288,1, eight five nine one
67156326610155288,0, and your date of birth
67156326610155288,1, eight one fifty seven
67156326610155288,0, %HESITATION we just have %HESITATION some information insure with all new card holders they to take approximately a minute and a half to two minutes is that okay
67156326610155288,1, yes that's fine
67156326610155288,0, okay before I look into your account I would first like to take a minute to share some important information this will only take a minute we want to thank you and extend a warm welcome to you for being a part of the direct express program we have updated our systems to provide you better service as always you can use your card we're MasterCard is accepted this includes making purchases setting up automatic bill payments for utilities and smartphone as well as ATM withdrawal some of the new features allow you to go to a local Walmart and access cash from your card without making a purchase that is for a fee of one dollar and fifty cents you can enjoy the new card holder websites to access your card information check your balance view and print transactions and to make changes to your personal information may also set up alerts notifying you of the posted deposit low balancing and transaction activity and to change and pin you can go to W. W. W. dot U. S. direct express dot com to access the website please be sure to select the card beginning with five one you can also perform Beria's activities using our automated phone system such as card activation pin change balance inquire res and listen to the transaction details our friendly agents are also available to you twenty four seven three hundred and sixty five days a year coming soon we will have a mobile app it helps you stay connected with your card account anytime again we're happy to welcome you to the direct express program and to believe you'll find the features and benefits convenient and easy to use do you have any questions that I can answer for you
67156326610155288,1, %HESITATION no
67156326610155288,0, would you like to get set up to receive alerts and promotional messages or alerts only
67156326610155288,1, %HESITATION do I want to set that up for that is that what you're asking
67156326610155288,0, yes
67156326610155288,1, %HESITATION yeah
67156326610155288,0, okay %HESITATION can you verify your mobile phone number please
67156326610155288,1, it's nine three seven four eight nine oh six two five
67156326610155288,0, nine three seven four eight nine zero six two five
67156326610155288,1, yes
67156326610155288,0, do you have an email address you like to provide
67156326610155288,1, yeah it's %HESITATION rich small letters small in small letters at G. mail let's see no no no I'm sorry it's rich mall in two thousand twelve at G. mail dot com
67156326610155288,0, rich Mullins two zero one two at G. mail dot com
67156326610155288,1, would you like
67156326610155288,0, to receive paperless statements sincere email every month
67156326610155288,1, %HESITATION yeah that'd be fine
67156326610155288,0, okay I'll set you up with the alerts now when your card reaches a certain low balance %HESITATION what amount would you like to be notified at
67156326610155288,1, %HESITATION say the two hundred dollars
67156326610155288,0, okay and would you like these alerts %HESITATION by SMS text message email or both
67156326610155288,1, %HESITATION both
67156326610155288,0, all right perfect would you like daily weekly or monthly card balance alert
67156326610155288,1, %HESITATION weekly we all right
67156326610155288,0, okay do you have %HESITATION preference on what day of the week
67156326610155288,1, %HESITATION Wednesday be all right
67156326610155288,0, okay it's nine in the morning okay
67156326610155288,1, I'd be fine
67156326610155288,0, and what is your time zone
67156326610155288,1, %HESITATION eastern
67156326610155288,0, perfect okay Mister Mullen we have successfully set up those alerts for you today going forward when you have activity on your account you will be notified of that keep in mind that %HESITATION you can access the websites manually control your account I thought of those alerts or just have the insight on that do you have any additional questions for me
67156326610155288,1, okay now I can set the website off my mobile phone
67156326610155288,0, %HESITATION actually you have to have a computer like a laptop
67156326610155288,1, that's fine that's fine
67156326610155288,0, all right %HESITATION
67156326610155288,1, so I'm fine then
67156326610155288,0, okay I hope you have a great rest of your afternoon and thank you for calling direct express
67156326610155288,1, you too thank you no problem bye
67156326610155288,0, bye bye %HESITATION %HESITATION
67156783665114945,0,thank you for calling direct express have you received your direct express card I'm sorry
67156783665114945,1, we need the number
67156783665114945,0, okay and what you're trying to do
67156783665114945,1, I'm sorry to Lori
67156783665114945,0, okay can I get your first name
67156783665114945,1, June
67156783665114945,0, June it Jay you any and your last name B. E. N. N. E. T. T.
67156783665114945,1, yes
67156783665114945,0, okay and what's your date of birth June
67156783665114945,1, seven three fifty seven
67156783665114945,0, all right perfect well the last four digits of the card number
67156783665114945,1, three eight five
67156783665114945,0, and the last four of your social security number
67156783665114945,1, just use it
67156783665114945,0, and then just to %HESITATION make sure we have the right information could you verify your cell phone number and your email no you're so your cell phone your cell phone
67156783665114945,1, I'm sorry
67156783665114945,0, is it the number you're calling off of okay that's fine what's your email
67156783665114945,1, my name
67156783665114945,0, and K. at I mean where is the email address is it like G. email hot mail is it
67156783665114945,1, like
67156783665114945,0, your first and last name at okay and is it at G. email okay because I do you have a different one that you use your first and last name at a different like %HESITATION email place like Yahoo okay no that's fine that's fine just need to it's just also additional verification so now did you get notified your cell phone that you received %HESITATION your benefit payment
67156783665114945,1, on the
67156783665114945,0, but nothing showed up to taught nothing was sent to you to let you know for sure
67156783665114945,1, in my card and the phone calls
67156783665114945,0, okay
67156783665114945,1, verified
67156783665114945,0, I'm just asking because I see I see that you're set up to receive the benefits I mean I'm sorry the alerts so I just didn't know because usually when %HESITATION benefits a load of the card you should receive a text message letting you know that because your balance is four hundred and twelve dollars I'm sorry
67156783665114945,1, is the money in there now
67156783665114945,0, yes it is okay June anything else I can assist you with
67156783665114945,1, all another thing to do send me a paper trail %HESITATION this was in the paper checks %HESITATION so security
67156783665114945,0, nine so security told you that
67156783665114945,1, yeah %HESITATION but I didn't receive one in August
67156783665114945,0, I would follow up with them because we should yeah because we wouldn't have that information we don't send out the checks you know what I mean I wish I could help you further with that but unfortunately I can't yes you do there's four hundred and twelve dollars out of your balance on your card okay
67156783665114945,1, thank you
67156783665114945,0, absolutely thank you for calling direct express and have a wonderful week June thanks bye bye
67156783665125266,0,thank you for calling direct express my name is Leticia how can I help you today
67156783665125266,2, %HESITATION yeah %HESITATION got a card %HESITATION %HESITATION listing from my file
67156783665125266,0, all right thank you verify your first and last name
67156783665125266,2, N. Roberts
67156783665125266,0, last four numbers on your direct express card
67156783665125266,2, %HESITATION the last four numbers on the quote is zero zero six nine eight eight
67156783665125266,0, last four of your social
67156783665125266,2, six seven five
67156783665125266,0, and your date of birth
67156783665125266,2, four five five
67156783665125266,0, thank you so much for the information Mister Henry %HESITATION we just need to update your profile with some additional information about direct express this will only take a moment okay
67156783665125266,2, all right
67156783665125266,0, all right so we just wanted to thank you and extend a warm welcome see you for being a part of our direct express program we have updated our systems to provide you with a better service as always you can use your MasterCard wherever MasterCard is accepted coming soon is the mobile app to help you stay connected with your account anytime anywhere we have not fully launched our mobile app but it will be here coming soon you have access to our direct express cash access feature and that allows you to go to a local warmer and pull out some of the social security funds and you will not get a charge for warmer however we do charge a small fee of a dollar fifty the website that's printed on the back of the card is U. S. direct express dot com and it's where you can check the balance do you want to print any transactions or make any personal information changes that you need just keep in mind this is the intro look of our websites %HESITATION additional changes will be made and lastly the automated system is where you can activate your card change your pin check your balance and listen to any transaction details our customer services available to you twenty four seven three hundred and sixty five day all right now %HESITATION would you be interested in setting up some free text message and promotional alerts so that you can be notified when the social security benefits has been loaded to the card also you can be notified with their balance any transactions or if there was a wrong pin at cents to the card we can set that up for you would you like to set that up today
67156783665125266,2, %HESITATION yeah
67156783665125266,0, all right and can I get your mobile phone number starting with the area code please
67156783665125266,2, right now %HESITATION %HESITATION %HESITATION %HESITATION just to make
67156783665125266,0, no problem %HESITATION would you like to add a email to the profile
67156783665125266,2, %HESITATION one S. three five five at email dot com
67156783665125266,0, okay you said Donna S. what
67156783665125266,2, no one F. B. O. Y.
67156783665125266,0, one F. C.
67156783665125266,2, B. as in boy
67156783665125266,0, one F. B. as in boy
67156783665125266,2, yeah
67156783665125266,0, so I have one F. as in Frank B. as in boy
67156783665125266,2, yep
67156783665125266,0, okay and what was the rest
67156783665125266,2, five five six six
67156783665125266,0, I G. email
67156783665125266,2, %HESITATION at G. email dot com
67156783665125266,0, all right so I have one %HESITATION F. as in Frank B. as in boy five five six six at G. email dot com
67156783665125266,2, yes
67156783665125266,0, all right and %HESITATION I can send your alerts to your email would you like that
67156783665125266,2, yes
67156783665125266,0, okay perfect and just keep in mind we don't charge you for any of the messages that we send out to you however standard text message rates may apply with the wireless Kerrier but it doesn't really matter because you're getting a sensible email so I'm a go ahead and set that up for you because wait for everything to finish loading here and other any other additional questions that I can assist you with at this time
67156783665125266,2, %HESITATION yeah why one I did the deal with the online you know with the we %HESITATION it does I guess card
67156783665125266,0, I'm sorry what was that
67156783665125266,2, they said my money would be %HESITATION as soon as I got the card
67156783665125266,0, yeah they haven't even process any SS sire SSA whichever one you're supposed to receive
67156783665125266,2, all right
67156783665125266,0, so yeah I would just advise you to contact us security tomorrow and they'll tell you the exact date when the benefits will be loaded
67156783665125266,2, all right
67156783665125266,0, all right anything else I can assist you with today
67156783665125266,2, now
67156783665125266,0, all right well thank you for calling direct express and you have a good day all right bye bye
69156326471038084,0,thank you for calling directed Chris Kerr services one moment please
69156326471038084,3, all right hold on I'm gonna tell you when it %HESITATION try to do it we thank you
69156326471038084,0, how can I help
69156326471038084,3, that's what I was having some problems on my account I yeah
69156326471038084,0, okay so we just need to update your profile how can I get your first and last name
69156326471038084,3, she can also look
69156326471038084,0, some of the key verify the last four digit numbers
69156326471038084,3, %HESITATION last four four nine eight zero four
69156326471038084,0, thank you and the last four of your social security number
69156326471038084,3, yes one nine three nine
69156326471038084,0, and which email account
69156326471038084,3, S. K. I. C. A. M. P. A. G. email dot com
69156326471038084,0, how bout your mobile phone number
69156326471038084,3, %HESITATION nine one six five three three %HESITATION this is %HESITATION five oh three on C.
69156326471038084,0, his mobile telephone number would you like to opt in and receive a notification regarding your card account
69156326471038084,3, I'm sorry
69156326471038084,0, email would you like to add in the receive notifications
69156326471038084,3, sure yeah %HESITATION S. sixty two oh five five three three sixty two oh five my number
69156326471038084,0, we do want to thank you an extended very well welcome to you for being a part of that right express program R. three features I directed cash access this allows you to go to a lot my location and what from your account without making a purchase Oscar hotel website you can check your balance view and print transaction to make changes to your personal information and I'm not least system the card as well in the city about expiry in more detail transaction twenty four seven three hundred sixty five days a year and coming soon is our new mobile at everything has been updated I don't know if you're aware of text message alerts but we do offer free alerts because into your phone with your daily balance your bid when transactions are made or even when the incorrect pin if it ships it see your account today
69156326471038084,3, seven
69156326471038084,0, would you like
69156326471038084,3, %HESITATION and we
69156326471038084,0, can't hear below a certain dollar amount we can sing you a text message alert what are my
